"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Muskegon County, MI"	"26121"	1544	80408	1920.2	1967.3
	"Newaygo County, MI"	"26123"	495	26283	1883.3	2023.4
	"Oakland County, MI"	"26125"	11559	577138	2002.8	1972.2
	"Oceana County, MI"	"26127"	314	15214	2063.9	2299.1
	"Ogemaw County, MI"	"26129"	407	15465	2631.7	2853.0
	"Ontonagon County, MI"	"26131"	123	6036	2037.8	2271.2
	"Osceola County, MI"	"26133"	289	13540	2134.4	2410.7
	"Oscoda County, MI"	"26135"	140	6599	2121.5	2418.8
	"Otsego County, MI"	"26137"	259	14560	1778.8	1848.8
	"Ottawa County, MI"	"26139"	1924	113978	1688.0	1670.1
	"Presque Isle County, MI"	"26141"	219	11404	1920.4	1886.5
	"Roscommon County, MI"	"26143"	465	21713	2141.6	2456.9
	"Saginaw County, MI"	"26145"	2053	103184	1989.6	1953.1
	"St. Clair County, MI"	"26147"	1956	82351	2375.2	2462.2
	"St. Joseph County, MI"	"26149"	746	30640	2434.7	2495.5
	"Sanilac County, MI"	"26151"	580	24926	2326.9	2450.7
	"Schoolcraft County, MI"	"26153"	125	6070	2059.3	2157.2
	"Shiawassee County, MI"	"26155"	760	34745	2187.4	2351.1
	"Tuscola County, MI"	"26157"	650	30446	2134.9	2249.7
	"Van Buren County, MI"	"26159"	755	37203	2029.4	2197.0
	"Washtenaw County, MI"	"26161"	2175	134891	1612.4	1689.4
	"Wayne County, MI"	"26163"	18230	743916	2450.5	2410.4
	"Wexford County, MI"	"26165"	379	17754	2134.7	2255.2
	"Aitkin County, MN"	"27001"	213	14365	1482.8	1644.6
	"Anoka County, MN"	"27003"	1549	128135	1208.9	1388.4
	"Becker County, MN"	"27005"	280	19697	1421.5	1475.5
	"Beltrami County, MN"	"27007"	310	20512	1511.3	1515.1
	"Benton County, MN"	"27009"	302	16810	1796.5	1625.1
	"Big Stone County, MN"	"27011"	81	3928	2062.1	1642.1
	"Blue Earth County, MN"	"27013"	409	26139	1564.7	1380.6
	"Brown County, MN"	"27015"	309	15457	1999.1	1654.3
	"Carlton County, MN"	"27017"	382	17815	2144.3	2115.9
	"Carver County, MN"	"27019"	391	30902	1265.3	1295.4
	"Cass County, MN"	"27021"	272	20779	1309.0	1488.6
	"Chippewa County, MN"	"27023"	156	7399	2108.4	1681.5
	"Chisago County, MN"	"27025"	373	23464	1589.7	1671.1
	"Clay County, MN"	"27027"	397	23789	1668.8	1458.1
	"Clearwater County, MN"	"27029"	110	5227	2104.5	2095.1
	"Cook County, MN"	"27031"	49	3961	1237.1	1427.7
	"Cottonwood County, MN"	"27033"	162	7870	2058.4	1650.1
	"Crow Wing County, MN"	"27035"	600	40479	1482.3	1528.6
	"Dakota County, MN"	"27037"	1982	157520	1258.3	1308.1
	"Dodge County, MN"	"27039"	165	8227	2005.6	1938.8
	"Douglas County, MN"	"27041"	446	24564	1815.7	1661.7
	"Faribault County, MN"	"27043"	206	9550	2157.1	1755.6
	"Fillmore County, MN"	"27045"	278	12915	2152.5	1812.5
	"Freeborn County, MN"	"27047"	385	19930	1931.8	1700.5
	"Goodhue County, MN"	"27049"	495	26418	1873.7	1694.4
	"Grant County, MN"	"27051"	83	4155	1997.6	1725.0
	"Hennepin County, MN"	"27053"	6629	471439	1406.1	1333.6
	"Houston County, MN"	"27055"	191	11158	1711.8	1480.0
	"Hubbard County, MN"	"27057"	165	14941	1104.3	1268.3
	"Isanti County, MN"	"27059"	272	17444	1559.3	1598.7
	"Itasca County, MN"	"27061"	517	29265	1766.6	1777.1
	"Jackson County, MN"	"27063"	104	6185	1681.5	1323.5
	"Kanabec County, MN"	"27065"	140	9092	1539.8	1692.5
	"Kandiyohi County, MN"	"27067"	351	22555	1556.2	1372.1
	"Kittson County, MN"	"27069"	70	3019	2318.6	1882.5
	"Koochiching County, MN"	"27071"	155	8638	1794.4	1761.0
	"Lac qui Parle County, MN"	"27073"	97	5182	1871.9	1564.2
	"Lake County, MN"	"27075"	124	8036	1543.1	1416.9
	"Lake of the Woods County, MN"	"27077"	55	2625	2095.2	2236.9
	"Le Sueur County, MN"	"27079"	212	13592	1559.7	1639.8
	"Lincoln County, MN"	"27081"	104	4324	2405.2	1764.9
	"Lyon County, MN"	"27083"	216	11346	1903.8	1607.8
	"McLeod County, MN"	"27085"	388	19183	2022.6	1808.2
	"Mahnomen County, MN"	"27087"	58	2822	2055.3	2079.2
	"Marshall County, MN"	"27089"	86	5657	1520.2	1349.7
	"Martin County, MN"	"27091"	320	13232	2418.4	1937.3
	"Meeker County, MN"	"27093"	220	12843	1713.0	1644.8
	"Mille Lacs County, MN"	"27095"	289	14191	2036.5	1968.5
	"Morrison County, MN"	"27097"	308	17627	1747.3	1637.2
	"Mower County, MN"	"27099"	395	21053	1876.2	1562.2
	"Murray County, MN"	"27101"	121	6136	1972.0	1658.2
	"Nicollet County, MN"	"27103"	218	14531	1500.2	1409.7
	"Nobles County, MN"	"27105"	184	10264	1792.7	1471.3
	"Norman County, MN"	"27107"	90	4313	2086.7	1783.4
	"Olmsted County, MN"	"27109"	1027	65347	1571.6	1454.6
	"Otter Tail County, MN"	"27111"	704	39697	1773.4	1662.4
	"Pennington County, MN"	"27113"	124	7099	1746.7	1534.4
	"Pine County, MN"	"27115"	267	16384	1629.6	1739.7
	"Pipestone County, MN"	"27117"	111	5726	1938.5	1484.0
	"Polk County, MN"	"27119"	333	16425	2027.4	1760.6
	"Pope County, MN"	"27121"	177	7725	2291.3	2042.9
	"Ramsey County, MN"	"27123"	3385	213709	1583.9	1492.5
	"Red Lake County, MN"	"27125"	32	2308	1386.5	1360.9
	"Redwood County, MN"	"27127"	208	9640	2157.7	1799.5
	"Renville County, MN"	"27129"	191	9196	2077.0	1719.9
	"Rice County, MN"	"27131"	425	28512	1490.6	1448.3
	"Rock County, MN"	"27133"	127	5921	2144.9	1718.8
	"Roseau County, MN"	"27135"	148	7565	1956.4	1834.4
	"St. Louis County, MN"	"27137"	1933	106310	1818.3	1740.4
	"Scott County, MN"	"27139"	569	41103	1384.3	1506.0
	"Sherburne County, MN"	"27141"	406	29049	1397.6	1509.2
	"Sibley County, MN"	"27143"	166	7959	2085.7	1817.2
	"Stearns County, MN"	"27145"	934	63974	1460.0	1415.2
	"Steele County, MN"	"27147"	295	18125	1627.6	1425.0
	"Stevens County, MN"	"27149"	89	4857	1832.4	1363.4
	"Swift County, MN"	"27151"	142	6057	2344.4	1870.0
	"Todd County, MN"	"27153"	248	14209	1745.4	1808.4
	"Traverse County, MN"	"27155"	60	2588	2318.4	1689.7
	"Wabasha County, MN"	"27157"	216	12271	1760.2	1701.9
	"Wadena County, MN"	"27159"	213	9014	2363.0	2050.2
	"Waseca County, MN"	"27161"	156	9510	1640.4	1411.0
	"Washington County, MN"	"27163"	1277	100919	1265.4	1338.2
	"Watonwan County, MN"	"27165"	134	6436	2082.0	1682.4
	"Wilkin County, MN"	"27167"	94	3545	2651.6	2334.9
	"Winona County, MN"	"27169"	439	23658	1855.6	1727.4
	"Wright County, MN"	"27171"	650	45795	1419.4	1513.2
	"Yellow Medicine County, MN"	"27173"	124	6058	2046.9	1634.9
	"Adams County, MS"	"28001"	360	16256	2214.6	2202.6
	"Alcorn County, MS"	"28003"	512	19248	2660.0	2917.1
	"Amite County, MS"	"28005"	201	8126	2473.5	2537.1
	"Attala County, MS"	"28007"	290	11253	2577.1	2582.4
	"Benton County, MS"	"28009"	116	4544	2552.8	2763.4
	"Bolivar County, MS"	"28011"	381	14294	2665.5	2903.3
	"Calhoun County, MS"	"28013"	198	7879	2513.0	2464.6
	"Carroll County, MS"	"28015"	123	6606	1861.9	2085.5
	"Chickasaw County, MS"	"28017"	238	8252	2884.1	3022.6
	"Choctaw County, MS"	"28019"	121	4902	2468.4	2592.7
	"Claiborne County, MS"	"28021"	129	3997	3227.4	3236.8
	"Clarke County, MS"	"28023"	258	9099	2835.5	3046.3
	"Clay County, MS"	"28025"	242	10253	2360.3	2450.4
	"Coahoma County, MS"	"28027"	271	10029	2702.2	2725.4
	"Copiah County, MS"	"28029"	327	13636	2398.1	2514.8
	"Covington County, MS"	"28031"	302	10092	2992.5	3177.0
	"DeSoto County, MS"	"28033"	1219	62844	1939.7	2257.7
	"Forrest County, MS"	"28035"	729	29824	2444.3	2490.0
	"Franklin County, MS"	"28037"	124	4266	2906.7	2896.6
	"George County, MS"	"28039"	218	10341	2108.1	2761.8
	"Greene County, MS"	"28041"	162	5597	2894.4	3226.2
	"Grenada County, MS"	"28043"	326	10931	2982.3	3156.5
	"Hancock County, MS"	"28045"	486	24675	1969.6	2253.3
	"Harrison County, MS"	"28047"	1895	82494	2297.1	2473.4
	"Hinds County, MS"	"28049"	1873	90925	2059.9	2129.3
	"Holmes County, MS"	"28051"	204	7583	2690.2	2657.4
	"Humphreys County, MS"	"28053"	89	3836	2320.1	2431.5
	"Issaquena County, MS"	"28055"	10	570	1754.4 (Unreliable)	1805.4 (Unreliable)
	"Itawamba County, MS"	"28057"	309	12388	2494.3	2629.5
	"Jackson County, MS"	"28059"	1316	61794	2129.7	2422.8
	"Jasper County, MS"	"28061"	219	9211	2377.6	2498.1
	"Jefferson County, MS"	"28063"	93	3272	2842.3	2793.9
	"Jefferson Davis County, MS"	"28065"	157	7000	2242.9	2459.7
	"Jones County, MS"	"28067"	806	32218	2501.7	2628.1
	"Kemper County, MS"	"28069"	102	5375	1897.7	1850.4
	"Lafayette County, MS"	"28071"	412	18421	2236.6	2467.5
	"Lamar County, MS"	"28073"	471	21561	2184.5	2367.2
	"Lauderdale County, MS"	"28075"	885	37175	2380.6	2387.0
	"Lawrence County, MS"	"28077"	163	6174	2640.1	3000.5
	"Leake County, MS"	"28079"	233	10281	2266.3	2373.1
	"Lee County, MS"	"28081"	886	37357	2371.7	2485.1
	"Leflore County, MS"	"28083"	383	12008	3189.5	3122.7
	"Lincoln County, MS"	"28085"	443	16580	2671.9	2767.4
	"Lowndes County, MS"	"28087"	558	26610	2097.0	2165.9
	"Madison County, MS"	"28089"	896	39580	2263.8	2402.5
	"Marion County, MS"	"28091"	290	13161	2203.5	2238.5
	"Marshall County, MS"	"28093"	328	16859	1945.5	2114.1
	"Monroe County, MS"	"28095"	451	19365	2328.9	2448.9
	"Montgomery County, MS"	"28097"	144	5981	2407.6	2478.1
	"Neshoba County, MS"	"28099"	413	13159	3138.5	3233.9
	"Newton County, MS"	"28101"	269	10792	2492.6	2546.5
	"Noxubee County, MS"	"28103"	120	5297	2265.4	2274.4
	"Oktibbeha County, MS"	"28105"	263	15601	1685.8	1680.7
	"Panola County, MS"	"28107"	399	15080	2645.9	2853.0
	"Pearl River County, MS"	"28109"	644	29254	2201.4	2533.2
	"Perry County, MS"	"28111"	138	6449	2139.9	2394.8
	"Pike County, MS"	"28113"	455	19231	2366.0	2464.1
	"Pontotoc County, MS"	"28115"	306	13286	2303.2	2357.4
	"Prentiss County, MS"	"28117"	320	12976	2466.1	2504.4
	"Quitman County, MS"	"28119"	73	3494	2089.3	2112.7
	"Rankin County, MS"	"28121"	1093	61281	1783.6	1947.2
	"Scott County, MS"	"28123"	263	11890	2211.9	2359.2
	"Sharkey County, MS"	"28125"	49	2317	2114.8	2097.2
	"Simpson County, MS"	"28127"	325	13103	2480.3	2599.7
	"Smith County, MS"	"28129"	210	8439	2488.4	2629.8
	"Stone County, MS"	"28131"	170	7970	2133.0	2427.4
	"Sunflower County, MS"	"28133"	235	9786	2401.4	2472.4
	"Tallahatchie County, MS"	"28135"	138	6030	2288.6	2318.6
	"Tate County, MS"	"28137"	329	12965	2537.6	2891.4
	"Tippah County, MS"	"28139"	302	10636	2839.4	3150.9
	"Tishomingo County, MS"	"28141"	324	11547	2805.9	3091.3
	"Tunica County, MS"	"28143"	100	3390	2949.9	3290.6
	"Union County, MS"	"28145"	377	13416	2810.1	2950.8
	"Walthall County, MS"	"28147"	213	8019	2656.2	2646.4
	"Warren County, MS"	"28149"	543	21412	2536.0	2748.4
	"Washington County, MS"	"28151"	455	20443	2225.7	2387.2
	"Wayne County, MS"	"28153"	228	9932	2295.6	2507.6
	"Webster County, MS"	"28155"	145	5051	2870.7	3116.5
	"Wilkinson County, MS"	"28157"	103	4395	2343.6	2374.6
	"Winston County, MS"	"28159"	215	9813	2191.0	2228.6
	"Yalobusha County, MS"	"28161"	167	6915	2415.0	2590.0
	"Yazoo County, MS"	"28163"	229	10495	2182.0	2161.9
	"Adair County, MO"	"29001"	226	10783	2095.9	2054.8
	"Andrew County, MO"	"29003"	175	9117	1919.5	1963.9
	"Atchison County, MO"	"29005"	74	3872	1911.2	1832.5
	"Audrain County, MO"	"29007"	334	13128	2544.2	2427.0
	"Barry County, MO"	"29009"	473	21965	2153.4	2324.0
	"Barton County, MO"	"29011"	161	6797	2368.7	2220.4
	"Bates County, MO"	"29013"	268	9321	2875.2	2798.4
	"Benton County, MO"	"29015"	333	16428	2027.0	2297.4
	"Bollinger County, MO"	"29017"	155	6635	2336.1	2625.7
	"Boone County, MO"	"29019"	1008	57171	1763.1	1772.2
	"Buchanan County, MO"	"29021"	981	40072	2448.1	2390.1
	"Butler County, MO"	"29023"	597	23092	2585.3	2685.5
	"Caldwell County, MO"	"29025"	120	5174	2319.3	2376.8
	"Callaway County, MO"	"29027"	380	19653	1933.5	2078.5
	"Camden County, MO"	"29029"	512	33688	1519.8	1968.2
	"Cape Girardeau County, MO"	"29031"	899	37311	2409.5	2262.1
	"Carroll County, MO"	"29033"	148	5688	2602.0	2588.4
	"Carter County, MO"	"29035"	81	3442	2353.3	2547.1
	"Cass County, MO"	"29037"	890	48356	1840.5	1888.2
	"Cedar County, MO"	"29039"	237	10052	2357.7	2392.0
	"Chariton County, MO"	"29041"	118	5182	2277.1	1891.2
	"Christian County, MO"	"29043"	683	36457	1873.4	2124.7
	"Clark County, MO"	"29045"	109	4011	2717.5	2716.0
	"Clay County, MO"	"29047"	1685	92938	1813.0	1944.8
	"Clinton County, MO"	"29049"	293	10829	2705.7	2683.7
	"Cole County, MO"	"29051"	727	33518	2169.0	2184.4
	"Cooper County, MO"	"29053"	241	8951	2692.4	2572.7
	"Crawford County, MO"	"29055"	365	13393	2725.3	2971.8
	"Dade County, MO"	"29057"	110	5154	2134.3	2094.5
	"Dallas County, MO"	"29059"	200	9766	2047.9	2146.6
	"Daviess County, MO"	"29061"	109	4760	2289.9	2545.0
	"DeKalb County, MO"	"29063"	117	6049	1934.2	1837.2
	"Dent County, MO"	"29065"	222	9658	2298.6	2324.9
	"Douglas County, MO"	"29067"	168	9245	1817.2	1929.0
	"Dunklin County, MO"	"29069"	483	16353	2953.6	2996.1
	"Franklin County, MO"	"29071"	1008	49242	2047.0	2147.4
	"Gasconade County, MO"	"29073"	208	9726	2138.6	2004.1
	"Gentry County, MO"	"29075"	115	3987	2884.4	2457.7
	"Greene County, MO"	"29077"	2872	134935	2128.4	2052.2
	"Grundy County, MO"	"29079"	142	6475	2193.1	1998.4
	"Harrison County, MO"	"29081"	161	5488	2933.7	2672.6
	"Henry County, MO"	"29083"	345	13656	2526.4	2605.0
	"Hickory County, MO"	"29085"	154	8901	1730.1	1977.1
	"Holt County, MO"	"29087"	72	3102	2321.1	2002.6
	"Howard County, MO"	"29089"	113	5238	2157.3	2170.7
	"Howell County, MO"	"29091"	533	22762	2341.6	2385.0
	"Iron County, MO"	"29093"	160	5893	2715.1	2939.2
	"Jackson County, MO"	"29095"	5800	285219	2033.5	2025.3
	"Jasper County, MO"	"29097"	1262	50395	2504.2	2534.8
	"Jefferson County, MO"	"29099"	1880	92659	2028.9	2363.5
	"Johnson County, MO"	"29101"	537	19596	2740.4	2839.5
	"Knox County, MO"	"29103"	57	2520	2261.9	2218.8
	"Laclede County, MO"	"29105"	452	18294	2470.8	2694.0
	"Lafayette County, MO"	"29107"	465	17843	2606.1	2460.2
	"Lawrence County, MO"	"29109"	475	20557	2310.6	2292.6
	"Lewis County, MO"	"29111"	162	5506	2942.2	2803.9
	"Lincoln County, MO"	"29113"	431	20893	2062.9	2312.8
	"Linn County, MO"	"29115"	245	7466	3281.5	3086.8
	"Livingston County, MO"	"29117"	237	8813	2689.2	2324.6
	"McDonald County, MO"	"29119"	221	9717	2274.4	2681.1
	"Macon County, MO"	"29121"	247	9910	2492.4	2398.1
	"Madison County, MO"	"29123"	180	7175	2508.7	2596.7
	"Maries County, MO"	"29125"	123	5345	2301.2	2467.8
	"Marion County, MO"	"29127"	398	14975	2657.8	2515.4
	"Mercer County, MO"	"29129"	60	2381	2519.9	2337.0
	"Miller County, MO"	"29131"	325	13886	2340.5	2399.8
	"Mississippi County, MO"	"29133"	194	7074	2742.4	2842.0
	"Moniteau County, MO"	"29135"	180	7185	2505.2	2424.7
	"Monroe County, MO"	"29137"	113	5510	2050.8	2100.8
	"Montgomery County, MO"	"29139"	195	7130	2734.9	2613.2
	"Morgan County, MO"	"29141"	351	14455	2428.2	2608.1
	"New Madrid County, MO"	"29143"	258	9752	2645.6	2736.1
	"Newton County, MO"	"29145"	655	31104	2105.8	2243.9
	"Nodaway County, MO"	"29147"	222	9836	2257.0	2008.4
	"Oregon County, MO"	"29149"	176	7280	2417.6	2630.6
	"Osage County, MO"	"29151"	162	7047	2298.9	2273.1
	"Ozark County, MO"	"29153"	130	7586	1713.7	1902.3
	"Pemiscot County, MO"	"29155"	235	8126	2892.0	2872.6
	"Perry County, MO"	"29157"	243	9795	2480.9	2344.9
	"Pettis County, MO"	"29159"	443	19677	2251.4	2119.6
	"Phelps County, MO"	"29161"	506	20303	2492.2	2520.4
	"Pike County, MO"	"29163"	227	9165	2476.8	2500.7
	"Platte County, MO"	"29165"	680	38524	1765.1	1926.8
	"Polk County, MO"	"29167"	353	16241	2173.5	2161.0
	"Pulaski County, MO"	"29169"	294	12507	2350.7	2582.4
	"Putnam County, MO"	"29171"	73	3438	2123.3	2063.2
	"Ralls County, MO"	"29173"	95	6084	1561.5	1820.3
	"Randolph County, MO"	"29175"	297	11714	2535.4	2533.7
	"Ray County, MO"	"29177"	265	12028	2203.2	2334.1
	"Reynolds County, MO"	"29179"	113	4473	2526.3	2636.4
	"Ripley County, MO"	"29181"	194	8234	2356.1	2448.1
	"St. Charles County, MO"	"29183"	2829	158129	1789.0	1874.4
	"St. Clair County, MO"	"29185"	177	7410	2388.7	2430.7
	"Ste. Genevieve County, MO"	"29186"	232	9429	2460.5	2522.1
	"St. Francois County, MO"	"29187"	785	31017	2530.9	2636.7
	"St. Louis County, MO"	"29189"	10443	506376	2062.3	1909.9
	"Saline County, MO"	"29195"	288	11879	2424.4	2190.2
	"Schuyler County, MO"	"29197"	71	2458	2888.5	2746.4
	"Scotland County, MO"	"29199"	65	2715	2394.1	2203.7
	"Scott County, MO"	"29201"	443	19671	2252.0	2321.9
	"Shannon County, MO"	"29203"	106	4964	2135.4	2532.4
	"Shelby County, MO"	"29205"	107	3764	2842.7	2597.8
	"Stoddard County, MO"	"29207"	436	17165	2540.1	2507.4
	"Stone County, MO"	"29209"	466	26039	1789.6	2228.1
	"Sullivan County, MO"	"29211"	77	3509	2194.4	2265.3
	"Taney County, MO"	"29213"	688	33101	2078.5	2351.1
	"Texas County, MO"	"29215"	344	15174	2267.0	2314.6
	"Vernon County, MO"	"29217"	300	11232	2670.9	2698.7
	"Warren County, MO"	"29219"	321	16866	1903.2	2105.9
	"Washington County, MO"	"29221"	363	11834	3067.4	3554.7
	"Wayne County, MO"	"29223"	187	8853	2112.3	2380.0
	"Webster County, MO"	"29225"	349	16649	2096.2	2319.3
	"Worth County, MO"	"29227"	31	1481	2093.2	1768.4
	"Wright County, MO"	"29229"	268	10466	2560.7	2568.1
	"St. Louis city, MO"	"29510"	2475	109779	2254.5	2241.6
	"Beaverhead County, MT"	"30001"	84	5732	1465.5	1572.0
	"Big Horn County, MT"	"30003"	93	4604	2020.0	2403.7
	"Blaine County, MT"	"30005"	70	2836	2468.3	2435.4
	"Broadwater County, MT"	"30007"	55	3702	1485.7	1705.5
	"Carbon County, MT"	"30009"	100	7224	1384.3	1488.1
	"Carter County, MT"	"30011"	16	901	1775.8 (Unreliable)	1432.1 (Unreliable)
	"Cascade County, MT"	"30013"	817	42887	1905.0	1879.6
	"Chouteau County, MT"	"30015"	79	3227	2448.1	2493.9
	"Custer County, MT"	"30017"	148	6833	2166.0	1933.8
	"Daniels County, MT"	"30019"	22	1334	1649.2	1390.1
	"Dawson County, MT"	"30021"	80	4873	1641.7	1511.2
	"Deer Lodge County, MT"	"30023"	121	5873	2060.3	2158.3
	"Fallon County, MT"	"30025"	26	1516	1715.0	1565.2
	"Fergus County, MT"	"30027"	181	8023	2256.0	2147.5
	"Flathead County, MT"	"30029"	867	51295	1690.2	1879.5
	"Gallatin County, MT"	"30031"	512	35020	1462.0	1552.2
	"Garfield County, MT"	"30033"	18	898	2004.5 (Unreliable)	2390.9 (Unreliable)
	"Glacier County, MT"	"30035"	101	4642	2175.8	2331.1
	"Golden Valley County, MT"	"30037"	13	652	1993.9 (Unreliable)	2061.1 (Unreliable)
	"Granite County, MT"	"30039"	28	2869	975.9	999.6
	"Hill County, MT"	"30041"	145	7106	2040.5	2011.4
	"Jefferson County, MT"	"30043"	94	6871	1368.1	1839.9
	"Judith Basin County, MT"	"30045"	16	1362	1174.7 (Unreliable)	1257.7 (Unreliable)
	"Lake County, MT"	"30047"	312	17793	1753.5	1953.1
	"Lewis and Clark County, MT"	"30049"	523	33868	1544.2	1621.8
	"Liberty County, MT"	"30051"	31	1411	2197.0	1684.6
	"Lincoln County, MT"	"30053"	259	14788	1751.4	2094.4
	"McCone County, MT"	"30055"	27	1138	2372.6	2264.5
	"Madison County, MT"	"30057"	90	6505	1383.6	1633.4
	"Meagher County, MT"	"30059"	26	1476	1761.5	1927.3
	"Mineral County, MT"	"30061"	54	3499	1543.3	1787.3
	"Missoula County, MT"	"30063"	826	48566	1700.8	1843.9
	"Musselshell County, MT"	"30065"	45	3068	1466.8	1710.3
	"Park County, MT"	"30067"	132	9756	1353.0	1519.3
	"Phillips County, MT"	"30071"	51	2605	1957.8	1867.3
	"Pondera County, MT"	"30073"	68	3705	1835.4	1584.8
	"Powder River County, MT"	"30075"	24	1288	1863.4	1545.2
	"Powell County, MT"	"30077"	88	3955	2225.0	2332.8
	"Prairie County, MT"	"30079"	19	1050	1809.5 (Unreliable)	1908.9 (Unreliable)
	"Ravalli County, MT"	"30081"	409	29740	1375.3	1546.0
	"Richland County, MT"	"30083"	80	4535	1764.1	1857.0
	"Roosevelt County, MT"	"30085"	115	3665	3137.8	3240.2
	"Rosebud County, MT"	"30087"	67	3958	1692.8	1916.4
	"Sanders County, MT"	"30089"	158	9343	1691.1	2006.0
	"Sheridan County, MT"	"30091"	66	2320	2844.8	2468.5
	"Silver Bow County, MT"	"30093"	444	18377	2416.1	2384.6
	"Stillwater County, MT"	"30095"	101	5860	1723.5	2030.1
	"Sweet Grass County, MT"	"30097"	54	2631	2052.5	1896.5
	"Teton County, MT"	"30099"	70	4059	1724.6	1555.7
	"Toole County, MT"	"30101"	57	2451	2325.6	2158.6
	"Treasure County, MT"	"30103"	14	574	2439.0 (Unreliable)	2175.6 (Unreliable)
	"Valley County, MT"	"30105"	99	4933	2006.9	1883.5
	"Wheatland County, MT"	"30107"	33	1546	2134.5	2078.3
	"Wibaux County, MT"	"30109"	17	832	2043.3 (Unreliable)	1563.9 (Unreliable)
	"Yellowstone County, MT"	"30111"	1497	74268	2015.7	1958.9
	"Adams County, NE"	"31001"	374	15945	2345.6	2103.7
	"Antelope County, NE"	"31003"	99	4319	2292.2	1957.8
	"Boone County, NE"	"31011"	83	3430	2419.8	1898.6
	"Box Butte County, NE"	"31013"	127	5601	2267.5	2128.0
	"Boyd County, NE"	"31015"	55	1754	3135.7	2667.8
	"Brown County, NE"	"31017"	64	2119	3020.3	2628.5
	"Buffalo County, NE"	"31019"	383	19437	1970.5	1817.8
	"Burt County, NE"	"31021"	104	4684	2220.3	1927.0
	"Butler County, NE"	"31023"	116	5063	2291.1	1882.7
	"Cass County, NE"	"31025"	226	12713	1777.7	1860.6
	"Cedar County, NE"	"31027"	124	5532	2241.5	1755.2
	"Chase County, NE"	"31029"	67	2443	2742.5	2198.6
	"Cherry County, NE"	"31031"	67	3723	1799.6	1595.9
	"Cheyenne County, NE"	"31033"	104	5010	2075.8	1760.2
	"Clay County, NE"	"31035"	81	3674	2204.7	2047.5
	"Colfax County, NE"	"31037"	93	4115	2260.0	2007.2
	"Cuming County, NE"	"31039"	127	5869	2163.9	1703.2
	"Custer County, NE"	"31041"	131	6863	1908.8	1754.1
	"Dakota County, NE"	"31043"	163	8216	1983.9	2059.4
	"Dawes County, NE"	"31045"	101	4832	2090.2	1918.1
	"Dawson County, NE"	"31047"	205	11103	1846.3	1799.6
	"Deuel County, NE"	"31049"	26	1376	1889.5	1709.3
	"Dixon County, NE"	"31051"	65	3448	1885.2	1725.3
	"Dodge County, NE"	"31053"	455	21065	2160.0	1871.0
	"Douglas County, NE"	"31055"	3646	194703	1872.6	1898.7
	"Dundy County, NE"	"31057"	34	1345	2527.9	2062.6
	"Fillmore County, NE"	"31059"	84	3945	2129.3	1680.2
	"Franklin County, NE"	"31061"	50	2394	2088.6	1918.7
	"Frontier County, NE"	"31063"	24	1704	1408.5	1328.3
	"Furnas County, NE"	"31065"	80	3405	2349.5	2085.7
	"Gage County, NE"	"31067"	293	13452	2178.1	1891.7
	"Garden County, NE"	"31069"	30	1615	1857.6	1626.1
	"Garfield County, NE"	"31071"	34	1674	2031.1	1685.7
	"Gosper County, NE"	"31073"	19	1254	1515.2 (Unreliable)	1425.4 (Unreliable)
	"Greeley County, NE"	"31077"	38	1782	2132.4	1787.1
	"Hall County, NE"	"31079"	547	26695	2049.1	1939.2
	"Hamilton County, NE"	"31081"	98	5002	1959.2	1796.4
	"Harlan County, NE"	"31083"	41	2578	1590.4	1620.1
	"Hitchcock County, NE"	"31087"	40	2067	1935.2	1830.2
	"Holt County, NE"	"31089"	177	6560	2698.2	2280.0
	"Hooker County, NE"	"31091"	29	641	4524.2	3643.4
	"Howard County, NE"	"31093"	79	3944	2003.0	1779.9
	"Jefferson County, NE"	"31095"	134	5016	2671.5	2393.6
	"Johnson County, NE"	"31097"	75	2656	2823.8	2446.0
	"Kearney County, NE"	"31099"	90	3758	2394.9	2075.6
	"Keith County, NE"	"31101"	112	5691	1968.0	2127.1
	"Kimball County, NE"	"31105"	59	2557	2307.4	2119.2
	"Knox County, NE"	"31107"	127	6132	2071.1	1692.3
	"Lancaster County, NE"	"31109"	2068	115388	1792.2	1784.8
	"Lincoln County, NE"	"31111"	401	18928	2118.6	2000.3
	"Madison County, NE"	"31119"	396	16592	2386.7	2065.5
	"Merrick County, NE"	"31121"	86	4422	1944.8	1807.1
	"Morrill County, NE"	"31123"	83	2644	3139.2	2904.2
	"Nance County, NE"	"31125"	52	2194	2370.1	2128.3
	"Nemaha County, NE"	"31127"	80	3943	2028.9	1832.8
	"Nuckolls County, NE"	"31129"	72	3392	2122.6	1852.7
	"Otoe County, NE"	"31131"	186	9557	1946.2	1713.0
	"Pawnee County, NE"	"31133"	45	2068	2176.0	1793.2
	"Perkins County, NE"	"31135"	51	1916	2661.8	2158.3
	"Phelps County, NE"	"31137"	149	5578	2671.2	2163.9
	"Pierce County, NE"	"31139"	92	3933	2339.2	2011.6
	"Platte County, NE"	"31141"	302	15729	1920.0	1736.2
	"Polk County, NE"	"31143"	76	3259	2332.0	2033.1
	"Red Willow County, NE"	"31145"	132	6227	2119.8	1838.2
	"Richardson County, NE"	"31147"	129	5797	2225.3	1868.0
	"Rock County, NE"	"31149"	31	964	3215.8	2648.5
