"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Brown County, MN"	"27015"	885	75943	1165.3	648.9
	"Carlton County, MN"	"27017"	1174	106731	1100.0	847.4
	"Carver County, MN"	"27019"	1456	296195	491.6	562.0
	"Cass County, MN"	"27021"	999	86215	1158.7	769.1
	"Chippewa County, MN"	"27023"	442	36366	1215.4	696.5
	"Chisago County, MN"	"27025"	1236	162980	758.4	678.7
	"Clay County, MN"	"27027"	1401	186212	752.4	685.5
	"Clearwater County, MN"	"27029"	315	26374	1194.4	834.2
	"Cook County, MN"	"27031"	144	15714	916.4	579.5
	"Cottonwood County, MN"	"27033"	399	34530	1155.5	626.6
	"Crow Wing County, MN"	"27035"	1990	190642	1043.8	688.2
	"Dakota County, MN"	"27037"	7404	1243764	595.3	588.4
	"Dodge County, MN"	"27039"	447	61237	730.0	647.0
	"Douglas County, MN"	"27041"	1253	111317	1125.6	675.0
	"Faribault County, MN"	"27043"	555	42174	1316.0	704.0
	"Fillmore County, MN"	"27045"	691	62670	1102.6	638.9
	"Freeborn County, MN"	"27047"	1116	91784	1215.9	704.6
	"Goodhue County, MN"	"27049"	1405	139463	1007.4	655.2
	"Grant County, MN"	"27051"	223	17787	1253.7	680.2
	"Hennepin County, MN"	"27053"	25245	3663346	689.1	635.7
	"Houston County, MN"	"27055"	558	56321	990.7	599.2
	"Hubbard County, MN"	"27057"	618	62006	996.7	647.0
	"Isanti County, MN"	"27059"	936	115879	807.7	688.6
	"Itasca County, MN"	"27061"	1634	136106	1200.5	768.1
	"Jackson County, MN"	"27063"	322	30274	1063.6	596.2
	"Kanabec County, MN"	"27065"	476	47587	1000.3	746.7
	"Kandiyohi County, MN"	"27067"	1185	127552	929.0	641.9
	"Kittson County, MN"	"27069"	203	13181	1540.1	774.8
	"Koochiching County, MN"	"27071"	445	38337	1160.8	692.4
	"Lac qui Parle County, MN"	"27073"	245	20454	1197.8	558.9
	"Lake County, MN"	"27075"	417	31958	1304.8	679.9
	"Lake of the Woods County, MN"	"27077"	138	11627	1186.9	747.0
	"Le Sueur County, MN"	"27079"	685	82955	825.7	669.2
	"Lincoln County, MN"	"27081"	250	17355	1440.5	669.5
	"Lyon County, MN"	"27083"	694	77051	900.7	679.9
	"McLeod County, MN"	"27085"	1018	107642	945.7	645.2
	"Mahnomen County, MN"	"27087"	189	16402	1152.3	947.4
	"Marshall County, MN"	"27089"	231	28122	821.4	521.4
	"Martin County, MN"	"27091"	795	60067	1323.5	689.9
	"Meeker County, MN"	"27093"	672	69313	969.5	671.4
	"Mille Lacs County, MN"	"27095"	902	77390	1165.5	834.7
	"Morrison County, MN"	"27097"	945	98332	961.0	671.1
	"Mower County, MN"	"27099"	1166	117644	991.1	638.3
	"Murray County, MN"	"27101"	287	25184	1139.6	595.3
	"Nicollet County, MN"	"27103"	655	100243	653.4	555.3
	"Nobles County, MN"	"27105"	534	65187	819.2	601.0
	"Norman County, MN"	"27107"	280	19888	1407.9	785.9
	"Olmsted County, MN"	"27109"	3100	454421	682.2	569.7
	"Otter Tail County, MN"	"27111"	2028	173518	1168.8	669.2
	"Pennington County, MN"	"27113"	385	42570	904.4	644.5
	"Pine County, MN"	"27115"	907	87038	1042.1	761.1
	"Pipestone County, MN"	"27117"	345	27757	1242.9	685.0
	"Polk County, MN"	"27119"	1022	94611	1080.2	758.3
	"Pope County, MN"	"27121"	390	33027	1180.9	649.9
	"Ramsey County, MN"	"27123"	12344	1609122	767.1	691.1
	"Red Lake County, MN"	"27125"	84	12072	695.8	515.1
	"Redwood County, MN"	"27127"	568	46289	1227.1	712.6
	"Renville County, MN"	"27129"	565	44504	1269.5	735.1
	"Rice County, MN"	"27131"	1420	195940	724.7	623.3
	"Rock County, MN"	"27133"	333	28691	1160.6	661.0
	"Roseau County, MN"	"27135"	411	47017	874.2	675.1
	"St. Louis County, MN"	"27137"	6216	600887	1034.5	749.6
	"Scott County, MN"	"27139"	2022	424736	476.1	610.9
	"Sherburne County, MN"	"27141"	1525	276239	552.1	660.4
	"Sibley County, MN"	"27143"	474	44616	1062.4	715.3
	"Stearns County, MN"	"27145"	3038	464094	654.6	592.7
	"Steele County, MN"	"27147"	916	110035	832.5	595.8
	"Stevens County, MN"	"27149"	252	29315	859.6	556.6
	"Swift County, MN"	"27151"	336	28247	1189.5	634.6
	"Todd County, MN"	"27153"	680	72699	935.4	658.3
	"Traverse County, MN"	"27155"	153	10144	1508.3	698.7
	"Wabasha County, MN"	"27157"	578	63825	905.6	601.9
	"Wadena County, MN"	"27159"	614	41328	1485.7	898.5
	"Waseca County, MN"	"27161"	500	56889	878.9	612.6
	"Washington County, MN"	"27163"	4639	753246	615.9	593.2
	"Watonwan County, MN"	"27165"	340	32809	1036.3	625.0
	"Wilkin County, MN"	"27167"	230	19240	1195.4	774.0
	"Winona County, MN"	"27169"	1304	153012	852.2	684.0
	"Wright County, MN"	"27171"	2304	393835	585.0	642.0
	"Yellow Medicine County, MN"	"27173"	345	29879	1154.7	669.5
	"Adams County, MS"	"28001"	1232	94453	1304.4	994.6
	"Alcorn County, MS"	"28003"	1439	111960	1285.3	1065.9
	"Amite County, MS"	"28005"	497	37630	1320.8	887.8
	"Attala County, MS"	"28007"	888	57017	1557.4	1108.5
	"Benton County, MS"	"28009"	339	24732	1370.7	1069.7
	"Bolivar County, MS"	"28011"	1207	99969	1207.4	1135.1
	"Calhoun County, MS"	"28013"	554	44038	1258.0	939.6
	"Carroll County, MS"	"28015"	349	30742	1135.3	788.8
	"Chickasaw County, MS"	"28017"	600	51978	1154.3	976.8
	"Choctaw County, MS"	"28019"	297	24841	1195.6	871.9
	"Claiborne County, MS"	"28021"	333	27496	1211.1	1096.5
	"Clarke County, MS"	"28023"	703	48148	1460.1	1122.5
	"Clay County, MS"	"28025"	735	60011	1224.8	989.0
	"Coahoma County, MS"	"28027"	880	73184	1202.4	1118.3
	"Copiah County, MS"	"28029"	1014	86118	1177.5	1007.6
	"Covington County, MS"	"28031"	795	58548	1357.9	1103.4
	"DeSoto County, MS"	"28033"	3984	519648	766.7	850.2
	"Forrest County, MS"	"28035"	2219	227975	973.4	956.3
	"Franklin County, MS"	"28037"	309	23324	1324.8	985.5
	"George County, MS"	"28039"	786	70461	1115.5	1164.9
	"Greene County, MS"	"28041"	422	41179	1024.8	1016.7
	"Grenada County, MS"	"28043"	859	64436	1333.1	1092.2
	"Hancock County, MS"	"28045"	1539	139218	1105.5	887.6
	"Harrison County, MS"	"28047"	5923	602793	982.6	942.0
	"Hinds County, MS"	"28049"	6587	729369	903.1	900.7
	"Holmes County, MS"	"28051"	658	54871	1199.2	1099.7
	"Humphreys County, MS"	"28053"	284	25945	1094.6	991.8
	"Issaquena County, MS"	"28055"	29	4008	723.6	611.8
	"Itawamba County, MS"	"28057"	886	70698	1253.2	991.0
	"Jackson County, MS"	"28059"	4031	423896	950.9	898.3
	"Jasper County, MS"	"28061"	612	49653	1232.6	950.1
	"Jefferson County, MS"	"28063"	285	22353	1275.0	1083.3
	"Jefferson Davis County, MS"	"28065"	477	34804	1370.5	1041.0
	"Jones County, MS"	"28067"	2321	204410	1135.5	977.2
	"Kemper County, MS"	"28069"	311	30027	1035.7	810.0
	"Lafayette County, MS"	"28071"	1119	158964	703.9	820.1
	"Lamar County, MS"	"28073"	1310	181367	722.3	784.5
	"Lauderdale County, MS"	"28075"	2585	235616	1097.1	913.2
	"Lawrence County, MS"	"28077"	448	37889	1182.4	1032.6
	"Leake County, MS"	"28079"	725	68509	1058.3	953.8
	"Lee County, MS"	"28081"	2760	255926	1078.4	974.5
	"Leflore County, MS"	"28083"	1113	90940	1223.9	1157.2
	"Lincoln County, MS"	"28085"	1239	103887	1192.6	1004.0
	"Lowndes County, MS"	"28087"	1842	179299	1027.3	908.8
	"Madison County, MS"	"28089"	2914	310221	939.3	941.8
	"Marion County, MS"	"28091"	1003	76562	1310.0	1050.8
	"Marshall County, MS"	"28093"	1212	107927	1123.0	964.6
	"Monroe County, MS"	"28095"	1318	107636	1224.5	944.8
	"Montgomery County, MS"	"28097"	419	30673	1366.0	1010.0
	"Neshoba County, MS"	"28099"	1200	88224	1360.2	1224.2
	"Newton County, MS"	"28101"	832	65012	1279.8	1069.5
	"Noxubee County, MS"	"28103"	372	33247	1118.9	933.3
	"Oktibbeha County, MS"	"28105"	939	148865	630.8	761.6
	"Panola County, MS"	"28107"	1213	102731	1180.8	1078.2
	"Pearl River County, MS"	"28109"	1919	165798	1157.4	960.4
	"Perry County, MS"	"28111"	419	36667	1142.7	946.8
	"Pike County, MS"	"28113"	1559	119611	1303.4	1107.8
	"Pontotoc County, MS"	"28115"	885	93270	948.9	862.6
	"Prentiss County, MS"	"28117"	895	75942	1178.5	953.7
	"Quitman County, MS"	"28119"	263	22541	1166.8	998.9
	"Rankin County, MS"	"28121"	3355	447010	750.5	720.0
	"Scott County, MS"	"28123"	847	84884	997.8	937.6
	"Sharkey County, MS"	"28125"	185	13772	1343.3	991.5
	"Simpson County, MS"	"28127"	932	81527	1143.2	960.2
	"Smith County, MS"	"28129"	552	48125	1147.0	894.9
	"Stone County, MS"	"28131"	547	53950	1013.9	960.7
	"Sunflower County, MS"	"28133"	882	80762	1092.1	1095.7
	"Tallahatchie County, MS"	"28135"	452	43757	1033.0	945.4
	"Tate County, MS"	"28137"	872	84824	1028.0	949.6
	"Tippah County, MS"	"28139"	824	66299	1242.9	1087.3
	"Tishomingo County, MS"	"28141"	883	58433	1511.1	1122.3
	"Tunica County, MS"	"28143"	308	31112	990.0	1115.2
	"Union County, MS"	"28145"	925	84787	1091.0	932.4
	"Walthall County, MS"	"28147"	582	44082	1320.3	994.9
	"Warren County, MS"	"28149"	1678	142667	1176.2	1034.0
	"Washington County, MS"	"28151"	1756	144363	1216.4	1123.6
	"Wayne County, MS"	"28153"	683	61458	1111.3	958.8
	"Webster County, MS"	"28155"	416	29610	1404.9	1136.0
	"Wilkinson County, MS"	"28157"	381	27350	1393.1	1143.4
	"Winston County, MS"	"28159"	687	54918	1251.0	979.6
	"Yalobusha County, MS"	"28161"	528	37186	1419.9	1080.1
	"Yazoo County, MS"	"28163"	919	82383	1115.5	1072.6
	"Adair County, MO"	"29001"	675	76353	884.1	825.3
	"Andrew County, MO"	"29003"	515	51976	990.8	750.9
	"Atchison County, MO"	"29005"	217	15957	1359.9	763.8
	"Audrain County, MO"	"29007"	885	78055	1133.8	853.9
	"Barry County, MO"	"29009"	1262	107204	1177.2	847.3
	"Barton County, MO"	"29011"	445	35809	1242.7	861.3
	"Bates County, MO"	"29013"	642	49378	1300.2	903.7
	"Benton County, MO"	"29015"	922	56320	1637.1	915.3
	"Bollinger County, MO"	"29017"	412	36581	1126.3	895.1
	"Boone County, MO"	"29019"	3102	524046	591.9	662.5
	"Buchanan County, MO"	"29021"	2827	267440	1057.1	893.2
	"Butler County, MO"	"29023"	1713	128463	1333.5	1029.0
	"Caldwell County, MO"	"29025"	309	27099	1140.3	823.7
	"Callaway County, MO"	"29027"	1137	134509	845.3	765.6
	"Camden County, MO"	"29029"	1467	132956	1103.4	745.8
	"Cape Girardeau County, MO"	"29031"	2392	235637	1015.1	804.5
	"Carroll County, MO"	"29033"	338	26853	1258.7	814.8
	"Carter County, MO"	"29035"	233	18674	1247.7	986.4
	"Cass County, MO"	"29037"	2717	305292	890.0	738.9
	"Cedar County, MO"	"29039"	640	41898	1527.5	939.3
	"Chariton County, MO"	"29041"	318	22782	1395.8	789.9
	"Christian County, MO"	"29043"	1897	249731	759.6	726.1
	"Clark County, MO"	"29045"	265	20417	1297.9	869.1
	"Clay County, MO"	"29047"	5228	707780	738.6	729.6
	"Clinton County, MO"	"29049"	778	61516	1264.7	939.2
	"Cole County, MO"	"29051"	1982	229994	861.8	743.9
	"Cooper County, MO"	"29053"	600	52900	1134.2	845.3
	"Crawford County, MO"	"29055"	905	73410	1232.8	955.9
	"Dade County, MO"	"29057"	325	22843	1422.8	864.0
	"Dallas County, MO"	"29059"	608	49256	1234.4	882.6
	"Daviess County, MO"	"29061"	287	24753	1159.5	873.7
	"DeKalb County, MO"	"29063"	346	37917	912.5	706.4
	"Dent County, MO"	"29065"	603	46580	1294.5	885.8
	"Douglas County, MO"	"29067"	512	40276	1271.2	827.8
	"Dunklin County, MO"	"29069"	1331	92770	1434.7	1112.9
	"Franklin County, MO"	"29071"	3037	307249	988.4	831.1
	"Gasconade County, MO"	"29073"	592	44504	1330.2	808.2
	"Gentry County, MO"	"29075"	261	20144	1295.7	782.8
	"Greene County, MO"	"29077"	8409	862503	975.0	804.9
	"Grundy County, MO"	"29079"	438	30436	1439.1	935.6
	"Harrison County, MO"	"29081"	360	25793	1395.7	864.3
	"Henry County, MO"	"29083"	924	65397	1412.9	954.8
	"Hickory County, MO"	"29085"	468	27680	1690.8	913.0
	"Holt County, MO"	"29087"	188	13437	1399.1	774.5
	"Howard County, MO"	"29089"	305	30317	1006.0	787.0
	"Howell County, MO"	"29091"	1527	120513	1267.1	931.0
	"Iron County, MO"	"29093"	473	30351	1558.4	1141.2
	"Jackson County, MO"	"29095"	18566	2061175	900.7	812.7
	"Jasper County, MO"	"29097"	3528	355020	993.7	895.0
	"Jefferson County, MO"	"29099"	6000	670794	894.5	879.5
	"Johnson County, MO"	"29101"	1301	162198	802.1	851.8
	"Knox County, MO"	"29103"	146	11825	1234.7	825.0
	"Laclede County, MO"	"29105"	1233	106470	1158.1	939.4
	"Lafayette County, MO"	"29107"	1179	97960	1203.6	851.5
	"Lawrence County, MO"	"29109"	1367	114522	1193.7	898.6
	"Lewis County, MO"	"29111"	360	30436	1182.8	857.4
	"Lincoln County, MO"	"29113"	1434	164214	873.3	890.2
	"Linn County, MO"	"29115"	534	36780	1451.9	947.4
	"Livingston County, MO"	"29117"	611	45318	1348.3	864.3
	"McDonald County, MO"	"29119"	703	68064	1032.9	1018.9
	"Macon County, MO"	"29121"	597	45954	1299.1	824.7
	"Madison County, MO"	"29123"	497	37158	1337.5	987.1
	"Maries County, MO"	"29125"	307	26814	1144.9	815.5
	"Marion County, MO"	"29127"	1027	86626	1185.6	873.4
	"Mercer County, MO"	"29129"	141	11110	1269.1	784.2
	"Miller County, MO"	"29131"	844	75335	1120.3	842.5
	"Mississippi County, MO"	"29133"	476	42027	1132.6	920.6
	"Moniteau County, MO"	"29135"	444	47766	929.5	780.9
	"Monroe County, MO"	"29137"	304	25801	1178.2	772.3
	"Montgomery County, MO"	"29139"	489	35139	1391.6	934.1
	"Morgan County, MO"	"29141"	912	60565	1505.8	948.3
	"New Madrid County, MO"	"29143"	720	54318	1325.5	1009.0
	"Newton County, MO"	"29145"	1910	175853	1086.1	863.0
	"Nodaway County, MO"	"29147"	585	68527	853.7	727.6
	"Oregon County, MO"	"29149"	429	32609	1315.6	896.7
	"Osage County, MO"	"29151"	390	40965	952.0	715.9
	"Ozark County, MO"	"29153"	384	28109	1366.1	845.3
	"Pemiscot County, MO"	"29155"	725	52102	1391.5	1170.3
	"Perry County, MO"	"29157"	607	57605	1053.7	781.7
	"Pettis County, MO"	"29159"	1281	126524	1012.5	821.5
	"Phelps County, MO"	"29161"	1418	134051	1057.8	922.3
	"Pike County, MO"	"29163"	624	55267	1129.1	899.1
	"Platte County, MO"	"29165"	1981	289363	684.6	674.3
	"Polk County, MO"	"29167"	1006	93493	1076.0	834.9
	"Pulaski County, MO"	"29169"	948	159315	595.0	917.9
	"Putnam County, MO"	"29171"	204	14560	1401.1	835.5
	"Ralls County, MO"	"29173"	307	30679	1000.7	746.0
	"Randolph County, MO"	"29175"	865	75150	1151.0	946.6
	"Ray County, MO"	"29177"	762	68512	1112.2	869.9
	"Reynolds County, MO"	"29179"	273	19403	1407.0	904.6
	"Ripley County, MO"	"29181"	539	41607	1295.5	941.7
	"St. Charles County, MO"	"29183"	8213	1155983	710.5	670.5
	"St. Clair County, MO"	"29185"	459	28189	1628.3	925.1
	"Ste. Genevieve County, MO"	"29186"	590	53885	1094.9	818.6
	"St. Francois County, MO"	"29187"	2303	199066	1156.9	984.2
	"St. Louis County, MO"	"29189"	29636	3001493	987.4	733.0
	"Saline County, MO"	"29195"	744	69368	1072.5	780.7
	"Schuyler County, MO"	"29197"	161	13226	1217.3	835.4
	"Scotland County, MO"	"29199"	198	14656	1351.0	892.5
	"Scott County, MO"	"29201"	1331	116627	1141.2	923.7
	"Shannon County, MO"	"29203"	272	24687	1101.8	832.7
	"Shelby County, MO"	"29205"	259	18340	1412.2	863.2
	"Stoddard County, MO"	"29207"	1170	89241	1311.1	922.7
	"Stone County, MO"	"29209"	1200	93033	1289.9	802.3
	"Sullivan County, MO"	"29211"	211	19038	1108.3	804.8
	"Taney County, MO"	"29213"	1716	163029	1052.6	798.9
	"Texas County, MO"	"29215"	911	77054	1182.3	847.4
	"Vernon County, MO"	"29217"	781	62489	1249.8	949.3
	"Warren County, MO"	"29219"	899	100620	893.5	755.7
	"Washington County, MO"	"29221"	895	74739	1197.5	1058.5
	"Wayne County, MO"	"29223"	578	39905	1448.4	978.7
	"Webster County, MO"	"29225"	996	112538	885.0	818.7
	"Worth County, MO"	"29227"	99	6136	1613.4	871.2
	"Wright County, MO"	"29229"	700	54841	1276.4	919.5
	"St. Louis city, MO"	"29510"	8967	943119	950.8	947.1
	"Beaverhead County, MT"	"30001"	277	27956	990.8	685.9
	"Big Horn County, MT"	"30003"	410	39946	1026.4	1202.1
	"Blaine County, MT"	"30005"	218	19818	1100.0	1019.9
	"Broadwater County, MT"	"30007"	172	17055	1008.5	715.0
	"Carbon County, MT"	"30009"	304	31265	972.3	641.7
	"Carter County, MT"	"30011"	39	3544	1100.5	537.7
	"Cascade County, MT"	"30013"	2506	246109	1018.2	772.0
	"Chouteau County, MT"	"30015"	202	17400	1160.9	855.9
	"Custer County, MT"	"30017"	420	36144	1162.0	767.6
	"Daniels County, MT"	"30019"	73	5326	1370.6	685.6
	"Dawson County, MT"	"30021"	280	28499	982.5	690.4
	"Deer Lodge County, MT"	"30023"	386	27373	1410.1	938.6
	"Fallon County, MT"	"30025"	90	9413	956.1	730.2
	"Fergus County, MT"	"30027"	470	34182	1375.0	768.5
	"Flathead County, MT"	"30029"	2702	288889	935.3	749.3
	"Gallatin County, MT"	"30031"	1603	302560	529.8	588.1
	"Garfield County, MT"	"30033"	43	3922	1096.4	762.1
	"Glacier County, MT"	"30035"	409	41026	996.9	1093.6
	"Golden Valley County, MT"	"30037"	26	2514	1034.2	598.0
	"Granite County, MT"	"30039"	97	9820	987.8	571.2
	"Hill County, MT"	"30041"	447	49618	900.9	805.6
	"Jefferson County, MT"	"30043"	288	35096	820.6	665.6
	"Judith Basin County, MT"	"30045"	52	5865	886.6	549.6
	"Lake County, MT"	"30047"	901	88424	1019.0	762.8
	"Lewis and Clark County, MT"	"30049"	1764	199722	883.2	705.4
	"Liberty County, MT"	"30051"	68	7166	948.9	516.9
	"Lincoln County, MT"	"30053"	757	57444	1317.8	834.6
	"McCone County, MT"	"30055"	58	5086	1140.4	657.8
	"Madison County, MT"	"30057"	234	23639	989.9	558.1
	"Meagher County, MT"	"30059"	77	5502	1399.5	779.7
	"Mineral County, MT"	"30061"	183	12670	1444.4	885.4
	"Missoula County, MT"	"30063"	2654	342707	774.4	734.2
	"Musselshell County, MT"	"30065"	158	13769	1147.5	783.3
	"Park County, MT"	"30067"	484	47972	1008.9	732.3
	"Petroleum County, MT"	"30069"	10	1449	690.1 (Unreliable)	500.6 (Unreliable)
	"Phillips County, MT"	"30071"	141	12464	1131.3	694.8
	"Pondera County, MT"	"30073"	209	18413	1135.1	725.8
	"Powder River County, MT"	"30075"	58	5309	1092.5	583.2
	"Powell County, MT"	"30077"	241	20590	1170.5	828.1
	"Prairie County, MT"	"30079"	55	3484	1578.6	748.8
	"Ravalli County, MT"	"30081"	1327	124288	1067.7	681.0
	"Richland County, MT"	"30083"	264	34980	754.7	726.6
	"Roosevelt County, MT"	"30085"	437	34139	1280.1	1427.5
	"Rosebud County, MT"	"30087"	251	28037	895.2	867.4
	"Sanders County, MT"	"30089"	444	34169	1299.4	813.9
	"Sheridan County, MT"	"30091"	161	11022	1460.7	834.9
	"Silver Bow County, MT"	"30093"	1244	103825	1198.2	901.3
	"Stillwater County, MT"	"30095"	285	28187	1011.1	739.9
	"Sweet Grass County, MT"	"30097"	133	10903	1219.8	694.6
	"Teton County, MT"	"30099"	194	18199	1066.0	631.7
	"Toole County, MT"	"30101"	147	15206	966.7	733.4
	"Treasure County, MT"	"30103"	35	2080	1682.7	1050.8
	"Valley County, MT"	"30105"	244	22773	1071.4	666.5
	"Wheatland County, MT"	"30107"	68	6315	1076.8	638.9
	"Wibaux County, MT"	"30109"	53	3335	1589.2	707.0
	"Yellowstone County, MT"	"30111"	4375	470852	929.2	752.1
	"Adams County, NE"	"31001"	955	94702	1008.4	745.8
	"Antelope County, NE"	"31003"	237	19128	1239.0	682.8
	"Arthur County, NE"	"31005"	15	1380	1087.0 (Unreliable)	833.9 (Unreliable)
	"Banner County, NE"	"31007"	17	2346	724.6 (Unreliable)	405.6 (Unreliable)
	"Blaine County, NE"	"31009"	10	1481	675.2 (Unreliable)	414.8 (Unreliable)
	"Boone County, NE"	"31011"	199	15962	1246.7	659.6
	"Box Butte County, NE"	"31013"	345	33815	1020.3	772.7
	"Boyd County, NE"	"31015"	104	6022	1727.0	745.5
	"Brown County, NE"	"31017"	120	8847	1356.4	736.1
	"Buffalo County, NE"	"31019"	1056	146353	721.5	654.0
	"Burt County, NE"	"31021"	282	19702	1431.3	773.1
	"Butler County, NE"	"31023"	319	24404	1307.2	752.4
	"Cass County, NE"	"31025"	738	76792	961.0	771.3
	"Cedar County, NE"	"31027"	310	25842	1199.6	643.0
	"Chase County, NE"	"31029"	172	11913	1443.8	840.2
	"Cherry County, NE"	"31031"	194	17402	1114.8	662.6
	"Cheyenne County, NE"	"31033"	297	30323	979.5	703.9
	"Clay County, NE"	"31035"	221	18782	1176.7	761.3
	"Colfax County, NE"	"31037"	250	31512	793.3	703.7
	"Cuming County, NE"	"31039"	273	27167	1004.9	536.1
	"Custer County, NE"	"31041"	383	32344	1184.1	710.7
	"Dakota County, NE"	"31043"	510	61844	824.7	793.0
	"Dawes County, NE"	"31045"	259	27112	955.3	651.4
	"Dawson County, NE"	"31047"	598	71475	836.7	690.3
	"Deuel County, NE"	"31049"	69	5732	1203.8	673.8
	"Dixon County, NE"	"31051"	190	17318	1097.1	699.8
	"Dodge County, NE"	"31053"	1351	110147	1226.5	787.0
	"Douglas County, NE"	"31055"	12120	1647475	735.7	761.1
	"Dundy County, NE"	"31057"	78	5515	1414.3	741.2
	"Fillmore County, NE"	"31059"	261	16986	1536.6	812.4
	"Franklin County, NE"	"31061"	117	9104	1285.1	668.9
	"Frontier County, NE"	"31063"	60	7948	754.9	469.3
	"Furnas County, NE"	"31065"	212	14506	1461.5	780.9
	"Gage County, NE"	"31067"	825	65328	1262.9	766.6
	"Garden County, NE"	"31069"	88	5770	1525.1	677.3
	"Garfield County, NE"	"31071"	93	6019	1545.1	687.3
	"Gosper County, NE"	"31073"	67	5891	1137.3	696.7
	"Grant County, NE"	"31075"	11	1895	580.5 (Unreliable)	477.4 (Unreliable)
	"Greeley County, NE"	"31077"	86	7305	1177.3	601.9
	"Hall County, NE"	"31079"	1645	184473	891.7	755.2
	"Hamilton County, NE"	"31081"	249	27467	906.5	640.2
	"Harlan County, NE"	"31083"	122	10399	1173.2	676.0
	"Hayes County, NE"	"31085"	16	2752	581.4 (Unreliable)	333.7 (Unreliable)
	"Hitchcock County, NE"	"31087"	115	8585	1339.5	763.4
	"Holt County, NE"	"31089"	381	30959	1230.7	679.6
	"Hooker County, NE"	"31091"	53	2168	2444.6	1058.6
	"Howard County, NE"	"31093"	197	19178	1027.2	620.6
	"Jefferson County, NE"	"31095"	322	21721	1482.4	830.6
	"Johnson County, NE"	"31097"	193	15532	1242.6	859.3
	"Kearney County, NE"	"31099"	233	19723	1181.4	770.4
	"Keith County, NE"	"31101"	289	24185	1195.0	739.0
	"Keya Paha County, NE"	"31103"	20	2396	834.7	470.4
	"Kimball County, NE"	"31105"	148	11107	1332.5	742.4
	"Knox County, NE"	"31107"	336	25593	1312.9	689.4
	"Lancaster County, NE"	"31109"	6401	917439	697.7	693.1
	"Lincoln County, NE"	"31111"	1119	106862	1047.1	768.0
	"Logan County, NE"	"31113"	24	2299	1043.9	717.0
	"Loup County, NE"	"31115"	18	1757	1024.5 (Unreliable)	679.6 (Unreliable)
	"McPherson County, NE"	"31117"	16	1470	1088.4 (Unreliable)	712.7 (Unreliable)
	"Madison County, NE"	"31119"	1090	105265	1035.5	768.9
	"Merrick County, NE"	"31121"	243	23369	1039.8	714.5
	"Morrill County, NE"	"31123"	195	14476	1347.1	917.6
	"Nance County, NE"	"31125"	142	10730	1323.4	798.5
	"Nemaha County, NE"	"31127"	239	21141	1130.5	784.7
	"Nuckolls County, NE"	"31129"	173	12948	1336.1	645.6
	"Otoe County, NE"	"31131"	557	47908	1162.6	706.3
	"Pawnee County, NE"	"31133"	106	7981	1328.2	597.6
	"Perkins County, NE"	"31135"	108	8722	1238.2	611.4
	"Phelps County, NE"	"31137"	353	27746	1272.3	733.2
	"Pierce County, NE"	"31139"	225	21564	1043.4	689.0
	"Platte County, NE"	"31141"	855	98365	869.2	651.3
	"Polk County, NE"	"31143"	176	15674	1122.9	669.4
	"Red Willow County, NE"	"31145"	410	32399	1265.5	794.1
	"Richardson County, NE"	"31147"	363	24301	1493.8	778.5
	"Rock County, NE"	"31149"	83	4183	1984.2	1063.3
	"Saline County, NE"	"31151"	438	42947	1019.9	797.1
	"Sarpy County, NE"	"31153"	2828	527006	536.6	647.0
	"Saunders County, NE"	"31155"	655	62982	1040.0	763.9
	"Scotts Bluff County, NE"	"31157"	1203	109202	1101.6	776.3
	"Seward County, NE"	"31159"	535	51507	1038.7	754.2
	"Sheridan County, NE"	"31161"	216	15711	1374.8	736.0
	"Sherman County, NE"	"31163"	122	9218	1323.5	708.1
	"Sioux County, NE"	"31165"	28	3815	733.9	453.5
	"Stanton County, NE"	"31167"	131	17915	731.2	601.1
	"Thayer County, NE"	"31169"	231	15469	1493.3	746.3
	"Thomas County, NE"	"31171"	14	2090	669.9 (Unreliable)	402.6 (Unreliable)
	"Thurston County, NE"	"31173"	238	21158	1124.9	1131.5
	"Valley County, NE"	"31175"	159	12548	1267.1	717.9
	"Washington County, NE"	"31177"	540	61173	882.7	691.6
	"Wayne County, NE"	"31179"	183	28127	650.6	510.3
	"Webster County, NE"	"31181"	190	10906	1742.2	971.0
	"Wheeler County, NE"	"31183"	11	2295	479.3 (Unreliable)	277.2 (Unreliable)
	"York County, NE"	"31185"	506	41531	1218.4	787.6
	"Churchill County, NV"	"32001"	812	72357	1122.2	897.3
	"Clark County, NV"	"32003"	46374	6329852	732.6	733.8
	"Douglas County, NV"	"32005"	1448	143140	1011.6	618.0
	"Elko County, NV"	"32007"	903	156612	576.6	727.6
	"Esmeralda County, NV"	"32009"	34	2408	1412.0	770.8
	"Eureka County, NV"	"32011"	44	5932	741.7	674.2
	"Humboldt County, NV"	"32013"	405	51053	793.3	896.5
	"Lander County, NV"	"32015"	145	17547	826.4	803.4
	"Lincoln County, NV"	"32017"	168	15225	1103.4	811.2
	"Lyon County, NV"	"32019"	1813	157131	1153.8	894.6
	"Mineral County, NV"	"32021"	212	13383	1584.1	934.4
	"Nye County, NV"	"32023"	2083	129412	1609.6	983.1
	"Pershing County, NV"	"32027"	140	19836	705.8	668.3
	"Storey County, NV"	"32029"	77	11916	646.2	393.6
	"Washoe County, NV"	"32031"	11373	1338019	850.0	785.6
	"White Pine County, NV"	"32033"	292	29474	990.7	847.2
