"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Pennington County, MN"	"27113"	149	42570	350.0	242.2
	"Pine County, MN"	"27115"	330	87038	379.1	269.4
	"Pipestone County, MN"	"27117"	126	27757	453.9	233.6
	"Polk County, MN"	"27119"	391	94611	413.3	270.4
	"Pope County, MN"	"27121"	189	33027	572.3	283.2
	"Ramsey County, MN"	"27123"	4090	1609122	254.2	227.3
	"Red Lake County, MN"	"27125"	36	12072	298.2	196.6
	"Redwood County, MN"	"27127"	229	46289	494.7	266.4
	"Renville County, MN"	"27129"	222	44504	498.8	272.7
	"Rice County, MN"	"27131"	491	195940	250.6	211.3
	"Rock County, MN"	"27133"	137	28691	477.5	242.3
	"Roseau County, MN"	"27135"	165	47017	350.9	262.8
	"St. Louis County, MN"	"27137"	2237	600887	372.3	259.0
	"Scott County, MN"	"27139"	674	424736	158.7	211.4
	"Sherburne County, MN"	"27141"	484	276239	175.2	214.9
	"Sibley County, MN"	"27143"	185	44616	414.6	263.1
	"Stearns County, MN"	"27145"	1080	464094	232.7	207.1
	"Steele County, MN"	"27147"	339	110035	308.1	214.4
	"Stevens County, MN"	"27149"	93	29315	317.2	186.7
	"Swift County, MN"	"27151"	153	28247	541.7	266.5
	"Todd County, MN"	"27153"	283	72699	389.3	264.4
	"Traverse County, MN"	"27155"	65	10144	640.8	251.5
	"Wabasha County, MN"	"27157"	246	63825	385.4	247.7
	"Wadena County, MN"	"27159"	258	41328	624.3	353.4
	"Waseca County, MN"	"27161"	174	56889	305.9	199.5
	"Washington County, MN"	"27163"	1471	753246	195.3	189.2
	"Watonwan County, MN"	"27165"	150	32809	457.2	261.4
	"Wilkin County, MN"	"27167"	106	19240	550.9	351.4
	"Winona County, MN"	"27169"	500	153012	326.8	254.5
	"Wright County, MN"	"27171"	750	393835	190.4	213.2
	"Yellow Medicine County, MN"	"27173"	134	29879	448.5	232.6
	"Adams County, MS"	"28001"	463	94453	490.2	361.8
	"Alcorn County, MS"	"28003"	666	111960	594.9	486.0
	"Amite County, MS"	"28005"	250	37630	664.4	413.1
	"Attala County, MS"	"28007"	367	57017	643.7	441.0
	"Benton County, MS"	"28009"	151	24732	610.5	462.9
	"Bolivar County, MS"	"28011"	529	99969	529.2	499.6
	"Calhoun County, MS"	"28013"	251	44038	570.0	408.1
	"Carroll County, MS"	"28015"	165	30742	536.7	364.3
	"Chickasaw County, MS"	"28017"	298	51978	573.3	483.9
	"Choctaw County, MS"	"28019"	153	24841	615.9	422.5
	"Claiborne County, MS"	"28021"	172	27496	625.5	555.9
	"Clarke County, MS"	"28023"	331	48148	687.5	509.3
	"Clay County, MS"	"28025"	321	60011	534.9	418.3
	"Coahoma County, MS"	"28027"	375	73184	512.4	472.4
	"Copiah County, MS"	"28029"	456	86118	529.5	446.9
	"Covington County, MS"	"28031"	374	58548	638.8	509.6
	"DeSoto County, MS"	"28033"	1568	519648	301.7	344.3
	"Forrest County, MS"	"28035"	971	227975	425.9	417.1
	"Franklin County, MS"	"28037"	148	23324	634.5	452.7
	"George County, MS"	"28039"	299	70461	424.3	453.3
	"Greene County, MS"	"28041"	207	41179	502.7	496.8
	"Grenada County, MS"	"28043"	429	64436	665.8	537.1
	"Hancock County, MS"	"28045"	660	139218	474.1	375.5
	"Harrison County, MS"	"28047"	2557	602793	424.2	407.1
	"Hinds County, MS"	"28049"	2803	729369	384.3	382.4
	"Holmes County, MS"	"28051"	277	54871	504.8	458.8
	"Humphreys County, MS"	"28053"	125	25945	481.8	427.9
	"Issaquena County, MS"	"28055"	11	4008	274.5 (Unreliable)	242.8 (Unreliable)
	"Itawamba County, MS"	"28057"	397	70698	561.5	436.3
	"Jackson County, MS"	"28059"	1725	423896	406.9	383.6
	"Jasper County, MS"	"28061"	282	49653	567.9	419.9
	"Jefferson County, MS"	"28063"	132	22353	590.5	482.5
	"Jefferson Davis County, MS"	"28065"	219	34804	629.2	451.9
	"Jones County, MS"	"28067"	1036	204410	506.8	430.8
	"Kemper County, MS"	"28069"	145	30027	482.9	369.6
	"Lafayette County, MS"	"28071"	512	158964	322.1	375.3
	"Lamar County, MS"	"28073"	603	181367	332.5	365.2
	"Lauderdale County, MS"	"28075"	1201	235616	509.7	417.1
	"Lawrence County, MS"	"28077"	217	37889	572.7	499.6
	"Leake County, MS"	"28079"	321	68509	468.6	410.1
	"Lee County, MS"	"28081"	1139	255926	445.1	399.9
	"Leflore County, MS"	"28083"	529	90940	581.7	546.4
	"Lincoln County, MS"	"28085"	573	103887	551.6	453.7
	"Lowndes County, MS"	"28087"	767	179299	427.8	375.3
	"Madison County, MS"	"28089"	1075	310221	346.5	352.4
	"Marion County, MS"	"28091"	408	76562	532.9	416.7
	"Marshall County, MS"	"28093"	477	107927	442.0	375.4
	"Monroe County, MS"	"28095"	577	107636	536.1	405.9
	"Montgomery County, MS"	"28097"	187	30673	609.7	420.6
	"Neshoba County, MS"	"28099"	552	88224	625.7	553.1
	"Newton County, MS"	"28101"	367	65012	564.5	457.5
	"Noxubee County, MS"	"28103"	166	33247	499.3	414.5
	"Oktibbeha County, MS"	"28105"	374	148865	251.2	302.1
	"Panola County, MS"	"28107"	573	102731	557.8	505.3
	"Pearl River County, MS"	"28109"	792	165798	477.7	390.8
	"Perry County, MS"	"28111"	197	36667	537.3	433.5
	"Pike County, MS"	"28113"	605	119611	505.8	420.8
	"Pontotoc County, MS"	"28115"	383	93270	410.6	367.8
	"Prentiss County, MS"	"28117"	407	75942	535.9	413.8
	"Quitman County, MS"	"28119"	109	22541	483.6	401.7
	"Rankin County, MS"	"28121"	1462	447010	327.1	316.3
	"Scott County, MS"	"28123"	366	84884	431.2	406.5
	"Sharkey County, MS"	"28125"	77	13772	559.1	418.4
	"Simpson County, MS"	"28127"	427	81527	523.8	434.4
	"Smith County, MS"	"28129"	267	48125	554.8	426.8
	"Stone County, MS"	"28131"	230	53950	426.3	399.2
	"Sunflower County, MS"	"28133"	357	80762	442.0	444.9
	"Tallahatchie County, MS"	"28135"	194	43757	443.4	408.8
	"Tate County, MS"	"28137"	416	84824	490.4	450.8
	"Tippah County, MS"	"28139"	396	66299	597.3	519.9
	"Tishomingo County, MS"	"28141"	414	58433	708.5	518.0
	"Tunica County, MS"	"28143"	149	31112	478.9	564.1
	"Union County, MS"	"28145"	468	84787	552.0	466.4
	"Walthall County, MS"	"28147"	264	44082	598.9	429.4
	"Warren County, MS"	"28149"	780	142667	546.7	476.7
	"Washington County, MS"	"28151"	616	144363	426.7	400.0
	"Wayne County, MS"	"28153"	303	61458	493.0	417.1
	"Webster County, MS"	"28155"	190	29610	641.7	506.4
	"Wilkinson County, MS"	"28157"	156	27350	570.4	456.7
	"Winston County, MS"	"28159"	284	54918	517.1	389.0
	"Yalobusha County, MS"	"28161"	230	37186	618.5	460.5
	"Yazoo County, MS"	"28163"	327	82383	396.9	379.4
	"Adair County, MO"	"29001"	274	76353	358.9	324.9
	"Andrew County, MO"	"29003"	205	51976	394.4	293.7
	"Atchison County, MO"	"29005"	91	15957	570.3	311.1
	"Audrain County, MO"	"29007"	399	78055	511.2	374.8
	"Barry County, MO"	"29009"	619	107204	577.4	406.6
	"Barton County, MO"	"29011"	197	35809	550.1	358.7
	"Bates County, MO"	"29013"	309	49378	625.8	421.7
	"Benton County, MO"	"29015"	402	56320	713.8	385.9
	"Bollinger County, MO"	"29017"	200	36581	546.7	429.5
	"Boone County, MO"	"29019"	1249	524046	238.3	269.2
	"Buchanan County, MO"	"29021"	1202	267440	449.4	373.2
	"Butler County, MO"	"29023"	760	128463	591.6	446.4
	"Caldwell County, MO"	"29025"	137	27099	505.6	351.9
	"Callaway County, MO"	"29027"	472	134509	350.9	317.4
	"Camden County, MO"	"29029"	634	132956	476.8	318.6
	"Cape Girardeau County, MO"	"29031"	1053	235637	446.9	342.6
	"Carroll County, MO"	"29033"	181	26853	674.0	429.5
	"Carter County, MO"	"29035"	102	18674	546.2	410.2
	"Cass County, MO"	"29037"	1085	305292	355.4	290.0
	"Cedar County, MO"	"29039"	289	41898	689.8	409.3
	"Chariton County, MO"	"29041"	146	22782	640.9	336.8
	"Christian County, MO"	"29043"	809	249731	323.9	310.2
	"Clark County, MO"	"29045"	127	20417	622.0	410.1
	"Clay County, MO"	"29047"	2044	707780	288.8	287.7
	"Clinton County, MO"	"29049"	340	61516	552.7	404.0
	"Cole County, MO"	"29051"	891	229994	387.4	332.0
	"Cooper County, MO"	"29053"	295	52900	557.7	406.1
	"Crawford County, MO"	"29055"	443	73410	603.5	456.2
	"Dade County, MO"	"29057"	136	22843	595.4	342.5
	"Dallas County, MO"	"29059"	252	49256	511.6	353.4
	"Daviess County, MO"	"29061"	130	24753	525.2	392.1
	"DeKalb County, MO"	"29063"	146	37917	385.1	289.4
	"Dent County, MO"	"29065"	274	46580	588.2	378.5
	"Douglas County, MO"	"29067"	211	40276	523.9	332.7
	"Dunklin County, MO"	"29069"	649	92770	699.6	528.5
	"Franklin County, MO"	"29071"	1252	307249	407.5	331.4
	"Gasconade County, MO"	"29073"	236	44504	530.3	297.1
	"Gentry County, MO"	"29075"	131	20144	650.3	373.3
	"Greene County, MO"	"29077"	3531	862503	409.4	327.7
	"Grundy County, MO"	"29079"	170	30436	558.5	334.1
	"Harrison County, MO"	"29081"	186	25793	721.1	421.6
	"Henry County, MO"	"29083"	433	65397	662.1	433.5
	"Hickory County, MO"	"29085"	186	27680	672.0	337.4
	"Holt County, MO"	"29087"	80	13437	595.4	298.4
	"Howard County, MO"	"29089"	139	30317	458.5	344.7
	"Howell County, MO"	"29091"	652	120513	541.0	385.7
	"Iron County, MO"	"29093"	233	30351	767.7	541.9
	"Jackson County, MO"	"29095"	7432	2061175	360.6	322.5
	"Jasper County, MO"	"29097"	1632	355020	459.7	412.3
	"Jefferson County, MO"	"29099"	2492	670794	371.5	368.5
	"Johnson County, MO"	"29101"	665	162198	410.0	441.9
	"Knox County, MO"	"29103"	76	11825	642.7	398.3
	"Laclede County, MO"	"29105"	560	106470	526.0	419.8
	"Lafayette County, MO"	"29107"	582	97960	594.1	407.4
	"Lawrence County, MO"	"29109"	576	114522	503.0	363.5
	"Lewis County, MO"	"29111"	192	30436	630.8	433.4
	"Lincoln County, MO"	"29113"	575	164214	350.2	361.1
	"Linn County, MO"	"29115"	287	36780	780.3	492.6
	"Livingston County, MO"	"29117"	284	45318	626.7	377.7
	"McDonald County, MO"	"29119"	309	68064	454.0	443.2
	"Macon County, MO"	"29121"	286	45954	622.4	372.7
	"Madison County, MO"	"29123"	223	37158	600.1	428.4
	"Maries County, MO"	"29125"	154	26814	574.3	394.3
	"Marion County, MO"	"29127"	497	86626	573.7	410.2
	"Mercer County, MO"	"29129"	69	11110	621.1	350.8
	"Miller County, MO"	"29131"	398	75335	528.3	383.0
	"Mississippi County, MO"	"29133"	249	42027	592.5	469.3
	"Moniteau County, MO"	"29135"	216	47766	452.2	373.3
	"Monroe County, MO"	"29137"	137	25801	531.0	343.4
	"Montgomery County, MO"	"29139"	235	35139	668.8	418.3
	"Morgan County, MO"	"29141"	435	60565	718.2	437.0
	"New Madrid County, MO"	"29143"	323	54318	594.6	442.5
	"Newton County, MO"	"29145"	843	175853	479.4	377.5
	"Nodaway County, MO"	"29147"	262	68527	382.3	319.3
	"Oregon County, MO"	"29149"	200	32609	613.3	392.8
	"Osage County, MO"	"29151"	176	40965	429.6	315.1
	"Ozark County, MO"	"29153"	164	28109	583.4	351.5
	"Pemiscot County, MO"	"29155"	336	52102	644.9	528.4
	"Perry County, MO"	"29157"	282	57605	489.5	351.7
	"Pettis County, MO"	"29159"	553	126524	437.1	343.3
	"Phelps County, MO"	"29161"	625	134051	466.2	400.1
	"Pike County, MO"	"29163"	289	55267	522.9	409.3
	"Platte County, MO"	"29165"	802	289363	277.2	276.6
	"Polk County, MO"	"29167"	437	93493	467.4	352.9
	"Pulaski County, MO"	"29169"	386	159315	242.3	395.9
	"Putnam County, MO"	"29171"	88	14560	604.4	343.8
	"Ralls County, MO"	"29173"	119	30679	387.9	285.5
	"Randolph County, MO"	"29175"	364	75150	484.4	396.2
	"Ray County, MO"	"29177"	327	68512	477.3	363.3
	"Reynolds County, MO"	"29179"	140	19403	721.5	429.5
	"Ripley County, MO"	"29181"	249	41607	598.5	421.1
	"St. Charles County, MO"	"29183"	3314	1155983	286.7	270.5
	"St. Clair County, MO"	"29185"	226	28189	801.7	447.3
	"Ste. Genevieve County, MO"	"29186"	266	53885	493.6	365.2
	"St. Francois County, MO"	"29187"	996	199066	500.3	418.6
	"St. Louis County, MO"	"29189"	12375	3001493	412.3	293.3
	"Saline County, MO"	"29195"	332	69368	478.6	328.6
	"Schuyler County, MO"	"29197"	78	13226	589.7	384.7
	"Scotland County, MO"	"29199"	78	14656	532.2	354.4
	"Scott County, MO"	"29201"	571	116627	489.6	387.2
	"Shannon County, MO"	"29203"	137	24687	554.9	423.1
	"Shelby County, MO"	"29205"	118	18340	643.4	369.0
	"Stoddard County, MO"	"29207"	575	89241	644.3	444.4
	"Stone County, MO"	"29209"	562	93033	604.1	360.8
	"Sullivan County, MO"	"29211"	98	19038	514.8	372.0
	"Taney County, MO"	"29213"	851	163029	522.0	384.8
	"Texas County, MO"	"29215"	433	77054	561.9	386.3
	"Vernon County, MO"	"29217"	364	62489	582.5	426.4
	"Warren County, MO"	"29219"	398	100620	395.5	327.5
	"Washington County, MO"	"29221"	487	74739	651.6	576.6
	"Wayne County, MO"	"29223"	236	39905	591.4	387.1
	"Webster County, MO"	"29225"	428	112538	380.3	348.6
	"Worth County, MO"	"29227"	37	6136	603.0	297.3
	"Wright County, MO"	"29229"	342	54841	623.6	433.6
	"St. Louis city, MO"	"29510"	3548	943119	376.2	378.5
	"Beaverhead County, MT"	"30001"	102	27956	364.9	247.0
	"Big Horn County, MT"	"30003"	122	39946	305.4	370.2
	"Blaine County, MT"	"30005"	81	19818	408.7	357.2
	"Broadwater County, MT"	"30007"	67	17055	392.8	258.5
	"Carbon County, MT"	"30009"	118	31265	377.4	219.6
	"Carter County, MT"	"30011"	17	3544	479.7 (Unreliable)	193.5 (Unreliable)
	"Cascade County, MT"	"30013"	987	246109	401.0	293.9
	"Chouteau County, MT"	"30015"	90	17400	517.2	357.4
	"Custer County, MT"	"30017"	171	36144	473.1	288.8
	"Daniels County, MT"	"30019"	24	5326	450.6	195.4
	"Dawson County, MT"	"30021"	97	28499	340.4	231.6
	"Deer Lodge County, MT"	"30023"	149	27373	544.3	333.7
	"Fallon County, MT"	"30025"	32	9413	340.0	264.5
	"Fergus County, MT"	"30027"	207	34182	605.6	324.3
	"Flathead County, MT"	"30029"	1038	288889	359.3	279.2
	"Gallatin County, MT"	"30031"	606	302560	200.3	224.2
	"Garfield County, MT"	"30033"	22	3922	560.9	377.7
	"Glacier County, MT"	"30035"	137	41026	333.9	377.4
	"Golden Valley County, MT"	"30037"	17	2514	676.2 (Unreliable)	336.5 (Unreliable)
	"Granite County, MT"	"30039"	32	9820	325.9	144.1
	"Hill County, MT"	"30041"	186	49618	374.9	328.6
	"Jefferson County, MT"	"30043"	114	35096	324.8	263.3
	"Judith Basin County, MT"	"30045"	19	5865	324.0 (Unreliable)	190.3 (Unreliable)
	"Lake County, MT"	"30047"	357	88424	403.7	286.3
	"Lewis and Clark County, MT"	"30049"	624	199722	312.4	244.2
	"Liberty County, MT"	"30051"	33	7166	460.5	234.7
	"Lincoln County, MT"	"30053"	320	57444	557.1	335.6
	"McCone County, MT"	"30055"	31	5086	609.5	360.1
	"Madison County, MT"	"30057"	101	23639	427.3	234.9
	"Meagher County, MT"	"30059"	26	5502	472.6	243.6
	"Mineral County, MT"	"30061"	59	12670	465.7	253.4
	"Missoula County, MT"	"30063"	969	342707	282.7	268.3
	"Musselshell County, MT"	"30065"	66	13769	479.3	320.7
	"Park County, MT"	"30067"	159	47972	331.4	231.9
	"Phillips County, MT"	"30071"	56	12464	449.3	257.4
	"Pondera County, MT"	"30073"	82	18413	445.3	267.5
	"Powder River County, MT"	"30075"	27	5309	508.6	230.4
	"Powell County, MT"	"30077"	106	20590	514.8	351.9
	"Prairie County, MT"	"30079"	20	3484	574.1	255.6
	"Ravalli County, MT"	"30081"	475	124288	382.2	227.6
	"Richland County, MT"	"30083"	101	34980	288.7	282.1
	"Roosevelt County, MT"	"30085"	153	34139	448.2	522.8
	"Rosebud County, MT"	"30087"	84	28037	299.6	283.2
	"Sanders County, MT"	"30089"	198	34169	579.5	338.2
	"Sheridan County, MT"	"30091"	72	11022	653.2	345.2
	"Silver Bow County, MT"	"30093"	533	103825	513.4	372.2
	"Stillwater County, MT"	"30095"	115	28187	408.0	285.8
	"Sweet Grass County, MT"	"30097"	62	10903	568.7	298.8
	"Teton County, MT"	"30099"	82	18199	450.6	243.3
	"Toole County, MT"	"30101"	65	15206	427.5	306.0
	"Treasure County, MT"	"30103"	16	2080	769.2 (Unreliable)	319.0 (Unreliable)
	"Valley County, MT"	"30105"	121	22773	531.3	305.1
	"Wheatland County, MT"	"30107"	36	6315	570.1	300.0
	"Wibaux County, MT"	"30109"	18	3335	539.7 (Unreliable)	214.7 (Unreliable)
	"Yellowstone County, MT"	"30111"	1781	470852	378.3	297.0
	"Adams County, NE"	"31001"	442	94702	466.7	323.9
	"Antelope County, NE"	"31003"	114	19128	596.0	296.4
	"Boone County, NE"	"31011"	85	15962	532.5	250.1
	"Box Butte County, NE"	"31013"	140	33815	414.0	300.5
	"Boyd County, NE"	"31015"	60	6022	996.3	424.8
	"Brown County, NE"	"31017"	70	8847	791.2	373.8
	"Buffalo County, NE"	"31019"	443	146353	302.7	267.9
	"Burt County, NE"	"31021"	119	19702	604.0	307.9
	"Butler County, NE"	"31023"	125	24404	512.2	266.2
	"Cass County, NE"	"31025"	273	76792	355.5	278.5
	"Cedar County, NE"	"31027"	136	25842	526.3	256.2
	"Chase County, NE"	"31029"	75	11913	629.6	321.2
	"Cherry County, NE"	"31031"	78	17402	448.2	256.7
	"Cheyenne County, NE"	"31033"	123	30323	405.6	276.5
	"Clay County, NE"	"31035"	98	18782	521.8	322.0
	"Colfax County, NE"	"31037"	100	31512	317.3	273.7
	"Cuming County, NE"	"31039"	132	27167	485.9	230.0
	"Custer County, NE"	"31041"	152	32344	469.9	279.0
	"Dakota County, NE"	"31043"	184	61844	297.5	292.4
	"Dawes County, NE"	"31045"	107	27112	394.7	260.6
	"Dawson County, NE"	"31047"	227	71475	317.6	256.3
	"Deuel County, NE"	"31049"	35	5732	610.6	323.3
	"Dixon County, NE"	"31051"	72	17318	415.8	257.3
	"Dodge County, NE"	"31053"	508	110147	461.2	279.2
	"Douglas County, NE"	"31055"	4543	1647475	275.8	287.9
	"Dundy County, NE"	"31057"	35	5515	634.6	270.4
	"Fillmore County, NE"	"31059"	97	16986	571.1	273.2
	"Franklin County, NE"	"31061"	61	9104	670.0	336.0
	"Frontier County, NE"	"31063"	28	7948	352.3	212.1
	"Furnas County, NE"	"31065"	90	14506	620.4	309.0
	"Gage County, NE"	"31067"	347	65328	531.2	301.7
	"Garden County, NE"	"31069"	33	5770	571.9	241.3
	"Garfield County, NE"	"31071"	36	6019	598.1	229.8
	"Gosper County, NE"	"31073"	22	5891	373.5	215.8
	"Greeley County, NE"	"31077"	44	7305	602.3	304.5
	"Hall County, NE"	"31079"	618	184473	335.0	277.2
	"Hamilton County, NE"	"31081"	109	27467	396.8	254.6
	"Harlan County, NE"	"31083"	44	10399	423.1	230.2
	"Hitchcock County, NE"	"31087"	52	8585	605.7	345.4
	"Holt County, NE"	"31089"	193	30959	623.4	323.4
	"Hooker County, NE"	"31091"	31	2168	1429.9	554.4
	"Howard County, NE"	"31093"	89	19178	464.1	265.8
	"Jefferson County, NE"	"31095"	151	21721	695.2	359.9
	"Johnson County, NE"	"31097"	84	15532	540.8	359.0
	"Kearney County, NE"	"31099"	100	19723	507.0	311.7
	"Keith County, NE"	"31101"	127	24185	525.1	304.3
	"Kimball County, NE"	"31105"	67	11107	603.2	317.8
	"Knox County, NE"	"31107"	142	25593	554.8	258.7
	"Lancaster County, NE"	"31109"	2464	917439	268.6	265.5
	"Lincoln County, NE"	"31111"	456	106862	426.7	291.9
	"Logan County, NE"	"31113"	11	2299	478.5 (Unreliable)	296.4 (Unreliable)
	"Madison County, NE"	"31119"	458	105265	435.1	310.0
	"Merrick County, NE"	"31121"	106	23369	453.6	291.0
	"Morrill County, NE"	"31123"	92	14476	635.5	414.7
	"Nance County, NE"	"31125"	60	10730	559.2	313.0
	"Nemaha County, NE"	"31127"	91	21141	430.4	288.2
	"Nuckolls County, NE"	"31129"	78	12948	602.4	273.7
	"Otoe County, NE"	"31131"	216	47908	450.9	267.2
	"Pawnee County, NE"	"31133"	47	7981	588.9	247.3
	"Perkins County, NE"	"31135"	59	8722	676.5	335.9
	"Phelps County, NE"	"31137"	169	27746	609.1	334.6
	"Pierce County, NE"	"31139"	105	21564	486.9	300.4
	"Platte County, NE"	"31141"	346	98365	351.8	255.2
	"Polk County, NE"	"31143"	79	15674	504.0	270.3
	"Red Willow County, NE"	"31145"	163	32399	503.1	313.5
	"Richardson County, NE"	"31147"	153	24301	629.6	308.2
	"Rock County, NE"	"31149"	38	4183	908.4	477.0
	"Saline County, NE"	"31151"	183	42947	426.1	321.9
	"Sarpy County, NE"	"31153"	1044	527006	198.1	244.8
	"Saunders County, NE"	"31155"	272	62982	431.9	308.0
	"Scotts Bluff County, NE"	"31157"	497	109202	455.1	297.4
	"Seward County, NE"	"31159"	244	51507	473.7	323.6
	"Sheridan County, NE"	"31161"	91	15711	579.2	288.8
	"Sherman County, NE"	"31163"	51	9218	553.3	266.1
	"Stanton County, NE"	"31167"	49	17915	273.5	226.1
	"Thayer County, NE"	"31169"	105	15469	678.8	322.7
	"Thurston County, NE"	"31173"	87	21158	411.2	396.1
	"Valley County, NE"	"31175"	63	12548	502.1	259.5
	"Washington County, NE"	"31177"	196	61173	320.4	250.7
	"Wayne County, NE"	"31179"	85	28127	302.2	229.1
	"Webster County, NE"	"31181"	86	10906	788.6	391.2
	"York County, NE"	"31185"	201	41531	484.0	293.0
	"Churchill County, NV"	"32001"	381	72357	526.6	419.4
	"Clark County, NV"	"32003"	21130	6329852	333.8	337.3
	"Douglas County, NV"	"32005"	593	143140	414.3	237.5
	"Elko County, NV"	"32007"	368	156612	235.0	306.5
	"Esmeralda County, NV"	"32009"	19	2408	789.0 (Unreliable)	414.6 (Unreliable)
	"Eureka County, NV"	"32011"	25	5932	421.4	386.0
	"Humboldt County, NV"	"32013"	148	51053	289.9	338.8
	"Lander County, NV"	"32015"	64	17547	364.7	354.6
	"Lincoln County, NV"	"32017"	81	15225	532.0	364.8
	"Lyon County, NV"	"32019"	780	157131	496.4	381.7
	"Mineral County, NV"	"32021"	112	13383	836.9	485.4
	"Nye County, NV"	"32023"	1033	129412	798.2	461.8
	"Pershing County, NV"	"32027"	51	19836	257.1	253.6
	"Storey County, NV"	"32029"	23	11916	193.0	116.5
	"Washoe County, NV"	"32031"	4779	1338019	357.2	332.7
	"White Pine County, NV"	"32033"	121	29474	410.5	341.7
	"Carson City, NV"	"32510"	901	163532	551.0	361.6
	"Belknap County, NH"	"33001"	769	181484	423.7	275.9
	"Carroll County, NH"	"33003"	609	141891	429.2	238.4
	"Cheshire County, NH"	"33005"	878	228151	384.8	288.4
	"Coos County, NH"	"33007"	537	97110	553.0	326.5
	"Grafton County, NH"	"33009"	900	267152	336.9	231.9
	"Hillsborough County, NH"	"33011"	3628	1218779	297.7	255.3
	"Merrimack County, NH"	"33013"	1576	444390	354.6	263.3
	"Rockingham County, NH"	"33015"	2717	905423	300.1	250.0
	"Strafford County, NH"	"33017"	1196	380150	314.6	282.7
	"Sullivan County, NH"	"33019"	480	129119	371.8	254.2
	"Atlantic County, NJ"	"34001"	3445	818741	420.8	330.2
	"Bergen County, NJ"	"34003"	8900	2806357	317.1	225.4
	"Burlington County, NJ"	"34005"	4948	1350013	366.5	280.9
	"Camden County, NJ"	"34007"	5553	1531115	362.7	301.1
	"Cape May County, NJ"	"34009"	1672	284690	587.3	328.4
	"Cumberland County, NJ"	"34011"	1910	465384	410.4	364.1
	"Essex County, NJ"	"34013"	6910	2385396	289.7	273.7
	"Gloucester County, NJ"	"34015"	3180	875929	363.0	319.3
	"Hudson County, NJ"	"34017"	4556	2021352	225.4	257.5
	"Hunterdon County, NJ"	"34019"	1103	375828	293.5	220.7
	"Mercer County, NJ"	"34021"	3482	1113910	312.6	264.4
	"Middlesex County, NJ"	"34023"	7343	2506876	292.9	256.2
	"Monmouth County, NJ"	"34025"	7012	1880392	372.9	281.1
	"Morris County, NJ"	"34027"	4639	1495218	310.3	230.7
	"Ocean County, NJ"	"34029"	10043	1767169	568.3	317.8
	"Passaic County, NJ"	"34031"	4497	1524528	295.0	268.3
	"Salem County, NJ"	"34033"	934	191899	486.7	343.3
	"Somerset County, NJ"	"34035"	2901	998886	290.4	233.4
	"Sussex County, NJ"	"34037"	1420	430748	329.7	286.0
	"Union County, NJ"	"34039"	4934	1659603	297.3	260.4
	"Warren County, NJ"	"34041"	1272	320857	396.4	296.3
	"Bernalillo County, NM"	"35001"	5956	2026741	293.9	258.5
	"Catron County, NM"	"35003"	37	10505	352.2	154.1
	"Chaves County, NM"	"35005"	863	196483	439.2	368.4
	"Cibola County, NM"	"35006"	270	82112	328.8	304.5
	"Colfax County, NM"	"35007"	188	37314	503.8	292.7
	"Curry County, NM"	"35009"	497	151455	328.2	352.4
	"DeBaca County, NM"	"35011"	39	5447	716.0	414.7
	"Dona Ana County, NM"	"35013"	1640	641310	255.7	232.8
	"Eddy County, NM"	"35015"	703	171823	409.1	367.0
	"Grant County, NM"	"35017"	418	85832	487.0	271.2
	"Guadalupe County, NM"	"35019"	46	13185	348.9	252.1
	"Hidalgo County, NM"	"35023"	52	13255	392.3	242.8
	"Lea County, NM"	"35025"	670	210304	318.6	372.1
	"Lincoln County, NM"	"35027"	239	58455	408.9	233.9
	"Los Alamos County, NM"	"35028"	141	53511	263.5	184.9
	"Luna County, NM"	"35029"	422	73466	574.4	390.9
	"McKinley County, NM"	"35031"	480	225767	212.6	258.9
	"Mora County, NM"	"35033"	45	13652	329.6	195.6
	"Otero County, NM"	"35035"	726	194834	372.6	305.7
	"Quay County, NM"	"35037"	135	25271	534.2	320.5
	"Rio Arriba County, NM"	"35039"	370	119308	310.1	259.2
	"Roosevelt County, NM"	"35041"	180	57755	311.7	306.6
	"Sandoval County, NM"	"35043"	1089	418722	260.1	235.3
	"San Juan County, NM"	"35045"	992	357835	277.2	256.8
	"San Miguel County, NM"	"35047"	343	84029	408.2	303.3
	"Santa Fe County, NM"	"35049"	1275	443688	287.4	207.2
	"Sierra County, NM"	"35051"	337	33767	998.0	427.4
	"Socorro County, NM"	"35053"	190	51569	368.4	305.4
	"Taos County, NM"	"35055"	289	98998	291.9	184.6
	"Torrance County, NM"	"35057"	227	46238	490.9	388.9
	"Union County, NM"	"35059"	59	12655	466.2	299.3
	"Valencia County, NM"	"35061"	746	227037	328.6	289.7
	"Albany County, NY"	"36001"	3476	925573	375.6	287.0
	"Allegany County, NY"	"36003"	619	142249	435.2	327.3
	"Bronx County, NY"	"36005"	12823	4342603	295.3	313.4
	"Broome County, NY"	"36007"	2604	589621	441.6	290.7
	"Cattaraugus County, NY"	"36009"	1244	234207	531.2	390.8
	"Cayuga County, NY"	"36011"	1031	235034	438.7	307.2
	"Chautauqua County, NY"	"36013"	1991	392295	507.5	342.3
	"Chemung County, NY"	"36015"	1319	260948	505.5	353.0
	"Chenango County, NY"	"36017"	926	146990	630.0	419.4
	"Clinton County, NY"	"36019"	891	243909	365.3	302.5
	"Columbia County, NY"	"36021"	964	184493	522.5	320.5
